ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,log_receita
2010,-0.8660254037844386,0.5000000000000001,120,40000000.0,7.41547619047619,7.659999999999999,7.8,7.659999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.523229040553446
2021,-2.4492935982947064e-16,1.0,128,5000000.0,7.488888888888888,7.4,7.8,7.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.283610089435893
2016,0.8660254037844386,0.5000000000000001,127,25000000.0,7.14212962962963,7.133333333333333,7.725,7.133333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.986504641483368
2016,0.8660254037844386,0.5000000000000001,137,8500000.0,7.236111111111111,7.8,7.550000000000001,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.898774451887505
2011,0.49999999999999994,0.8660254037844387,158,90000000.0,7.255059323392658,7.659999999999999,7.233333333333333,7.659999999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.641212428978175
2011,-2.4492935982947064e-16,1.0,158,90000000.0,7.55962962962963,7.659999999999999,7.8,7.659999999999999,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.641212428978175
2018,0.8660254037844387,-0.4999999999999998,101,62770198.0,7.333703703703703,7.4799999999999995,7.8,7.4799999999999995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,17.805703708313004
2014,-0.5000000000000004,0.8660254037844384,117,8500000.0,7.48542328042328,7.15,7.8,7.15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.2579654765514
2012,-0.8660254037844384,-0.5000000000000004,94,16000000.0,7.463734567901235,7.4799999999999995,7.8,7.4799999999999995,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.45409136680038
2013,-2.4492935982947064e-16,1.0,161,250000000.0,7.182116402116402,7.666666666666667,7.525,7.666666666666667,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.145281952669052
2016,0.8660254037844387,-0.4999999999999998,147,250000000.0,7.253240740740741,7.583333333333333,7.511666666666667,7.583333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.594651093277413
2010,0.49999999999999994,-0.8660254037844387,144,79100000.0,7.7250000000000005,7.066666666666666,7.8,7.066666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.68151197873693
2012,-0.5000000000000004,0.8660254037844384,143,200000000.0,7.288743386243387,7.35,7.3,7.35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20.234773651988817
2022,0.8660254037844386,0.5000000000000001,104,26523270.6,6.582870370370371,7.5,6.75,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01840874253999
2022,0.49999999999999994,0.8660254037844387,104,121000000.0,6.582037037037037,7.5,6.75,7.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19.442219465579075
2016,-1.0,-1.8369701987210297e-16,118,5000000.0,7.404629629629629,7.8,7.8,7.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.606077631888038
2014,-2.4492935982947064e-16,1.0,102,165000000.0,7.438960113960113,6.966666666666667,7.8,6.966666666666667,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,19.812029090097578
2013,-0.8660254037844386,0.5000000000000001,134,55000000.0,7.6117901234567915,6.959999999999999,7.8,6.959999999999999,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.675586692902524
2021,1.0,6.123233995736766e-17,112,21835777.0,7.687962962962964,7.8,7.8,7.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.092966250123673
2014,0.8660254037844387,-0.4999999999999998,136,170000000.0,7.319999999999999,7.583333333333333,7.491666666666666,7.583333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.910722052703626
2010,0.49999999999999994,0.8660254037844387,116,11000000.0,7.587321746880571,7.08,7.8,7.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.969319118967373
2015,-0.8660254037844384,-0.5000000000000004,147,28000000.0,7.291296296296297,6.666666666666667,7.8,6.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18.753120135436276
2017,-2.4492935982947064e-16,1.0,103,40000000.0,7.418349867724867,7.55,7.55,7.55,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.034767119438445
2016,0.49999999999999994,-0.8660254037844387,101,2500000.0,7.693055555555556,7.45,7.8,7.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16.719397109193636
2022,-0.4999999999999997,-0.8660254037844388,147,55000000.0,7.542129629629629,6.971428571428571,7.8,6.971428571428571,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19.500033130830673
2014,1.2246467991473532e-16,-1.0,102,145000000.0,7.310956790123456,7.6,7.6,7.6,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19.76022568868159
2017,-0.8660254037844384,-0.5000000000000004,94,5500000.0,7.484487734487735,7.8,7.8,7.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17.394315557720585
2015,1.2246467991473532e-16,-1.0,100,5070773.0,7.642592592592594,7.8,7.8,7.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.225970276952694
2013,0.49999999999999994,-0.8660254037844387,110,124200000.0,7.72175925925926,7.666666666666667,7.775,7.666666666666667,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,19.742042223767783
2021,-2.4492935982947064e-16,1.0,158,2800000.0,7.800000000000001,7.8,7.8,7.8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.628456959491118
2015,-0.8660254037844384,-0.5000000000000004,95,24413000.0,7.709722222222222,7.8,7.8,7.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.120247673438868
2022,0.8660254037844386,0.5000000000000001,117,3000000.0,7.0404687500000005,7.166666666666667,7.05,7.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.481578879723102
2017,-0.8660254037844384,-0.5000000000000004,107,11000000.0,7.361104149262044,6.85,7.7,6.85,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.414825022626648
2014,0.8660254037844386,0.5000000000000001,129,94000000.0,6.958086419753086,7.075,6.747083333333333,7.075,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,19.342080697150365
2022,-2.4492935982947064e-16,1.0,114,515001.4,7.363535052910054,7.633333333333333,7.7,7.633333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.59095802838667
2022,0.8660254037844386,0.5000000000000001,102,26473270.6,7.552777777777777,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.442904796916308
2015,-1.0,-1.8369701987210297e-16,121,30000000.0,7.190039334447229,7.890000000000001,7.35,7.890000000000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.877903888942175
2010,-0.5000000000000004,0.8660254037844384,146,250000000.0,7.350262551990493,6.983333333333333,7.3225,6.983333333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.968459001324625
2014,0.49999999999999994,-0.8660254037844387,108,13000000.0,7.211124338624338,6.866666666666667,7.616666666666667,6.866666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.984696013600022
2018,-0.8660254037844384,-0.5000000000000004,147,178000000.0,7.1379034391534395,7.5,7.164999999999999,7.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.31568597078346
2010,0.49999999999999994,0.8660254037844387,100,260000000.0,7.289753086419754,7.85,7.7,7.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.47699424004249
2012,0.49999999999999994,0.8660254037844387,122,21000000.0,7.191659759993093,7.08,7.425000000000001,7.08,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.687761674496038
2022,0.8660254037844387,-0.4999999999999998,122,8224023.8,7.7199074074074066,7.62,7.7,7.62,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,18.50489458648895
2014,0.49999999999999994,0.8660254037844387,119,18000000.0,7.142526455026454,7.85,7.208333333333334,7.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.973289062168647
2021,0.49999999999999994,0.8660254037844387,90,38455333.2,7.600925925925925,7.7,7.7,7.7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,15.60727002719233
2014,0.8660254037844387,-0.4999999999999998,100,60000000.0,6.9053549382716035,7.3,6.86,7.3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19.48792567987068
2020,0.8660254037844386,0.5000000000000001,117,5150000.0,7.301851851851852,8.1,7.7,8.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.806645122269636
2013,-0.8660254037844386,0.5000000000000001,91,110000000.0,7.399702380952382,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.80947309506883
2019,1.2246467991473532e-16,-1.0,100,200000000.0,7.299010942760942,7.7,7.7,7.7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,20.662756185494317
2012,-0.8660254037844386,0.5000000000000001,120,44500000.0,7.120198412698411,7.279999999999999,7.525,7.279999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.64775361289081
2022,-1.0,-1.8369701987210297e-16,95,5389600.0,7.699999999999999,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.440929454647193
2014,1.2246467991473532e-16,-1.0,126,12000000.0,7.0457491582491585,6.5,7.416666666666666,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.066667412173494
2013,0.49999999999999994,-0.8660254037844387,132,190000000.0,7.091798941798943,7.35,7.217857142857143,7.35,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.426163207836847
2019,0.8660254037844387,-0.4999999999999998,120,5400000.0,7.330555555555555,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.024419733074202
2012,-2.4492935982947064e-16,1.0,101,165000000.0,7.240811965811967,7.7,7.35,7.7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,19.429790400333566
2015,-2.4492935982947064e-16,1.0,116,3482701.8,7.471296296296297,7.7,7.7,7.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.867978000630384
2018,-2.4492935982947064e-16,1.0,135,15000000.0,7.523148148148148,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285021418760754
2010,0.49999999999999994,0.8660254037844387,90,14000000.0,7.345370370370371,7.7,7.7,7.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.564841334197741
2014,0.49999999999999994,0.8660254037844387,123,15000000.0,7.365277777777777,6.6,7.575,6.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.154121354351393
2020,-0.8660254037844386,0.5000000000000001,129,35000000.0,7.20763888888889,7.550000000000001,7.325,7.550000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.579237069229768
2018,1.2246467991473532e-16,-1.0,189,29073270.6,7.563703703703703,6.85,7.7,6.85,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.21678377050001
2011,0.8660254037844387,-0.4999999999999998,98,5389600.0,6.9756944444444455,7.7,6.725,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.682884112894028
2013,0.8660254037844386,0.5000000000000001,126,30000000.0,7.602777777777778,7.7,7.7,7.7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,18.049128774879648
2015,-1.0,-1.8369701987210297e-16,105,8000000.0,7.276732456140351,7.7,7.7,7.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.670318214195543
2010,0.49999999999999994,-0.8660254037844387,119,1255000.0,7.6083333333333325,7.7,7.7,7.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.870064379918972
2015,-0.8660254037844386,0.5000000000000001,137,6000000.0,7.478009259259259,7.433333333333334,7.7,7.433333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.044597672105276
2016,-0.8660254037844384,-0.5000000000000004,101,55000000.0,7.346324786324786,7.2,7.7,7.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.896382093446103
2014,1.0,6.123233995736766e-17,103,20011197.0,7.645370370370369,7.65,7.7,7.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.89318245844365
2015,-0.4999999999999997,-0.8660254037844388,108,77500000.0,7.182275132275133,7.7,7.7,7.7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,18.069203294239816
2010,1.2246467991473532e-16,-1.0,106,168000000.0,7.708333333333332,7.7,7.7,7.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.789437625425485
2018,0.49999999999999994,0.8660254037844387,100,8500000.0,7.416666666666667,7.7,7.4,7.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.451688728142514
2019,-1.0,-1.8369701987210297e-16,115,1300000.0,7.458333333333333,7.7,7.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.077938913906408
2012,1.2246467991473532e-16,-1.0,95,126000000.0,7.603425925925925,7.666666666666667,7.6,7.666666666666667,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,19.61321284970023
2022,-2.4492935982947064e-16,1.0,192,460000000.0,7.168472222222222,7.6,7.6,7.6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.625325968602013
2016,-0.8660254037844384,-0.5000000000000004,102,12000000.0,7.259603174603175,7.166666666666667,7.6,7.166666666666667,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17.17158592125604
2016,-2.4492935982947064e-16,1.0,107,150000000.0,7.369008846903585,7.283333333333333,7.6,7.3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,19.99219752979395
2017,-0.8660254037844384,-0.5000000000000004,113,34000000.0,7.051822525062656,7.25,7.074342105263158,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.033349445413684
2014,-1.0,-1.8369701987210297e-16,86,1600000.0,7.3566812865497075,7.525,7.6,7.525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.17397144747914
2017,0.8660254037844387,-0.4999999999999998,136,200000000.0,7.019029982363317,7.6000000000000005,6.91,7.6000000000000005,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.369786769136567
2014,-0.8660254037844386,0.5000000000000001,134,80000000.0,7.206593567251462,6.62,7.574999999999999,6.62,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.68788602380401
2018,0.49999999999999994,-0.8660254037844387,119,110000000.0,7.26772385022385,7.025,7.6,7.025,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20.30897496756247
2016,-0.4999999999999997,-0.8660254037844388,118,8500000.0,7.591666666666667,6.55,7.6,6.55,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,18.017665129566655
2011,-1.0,-1.8369701987210297e-16,133,50000000.0,7.32111111111111,7.6,7.6,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.875422132424124
2010,0.8660254037844387,-0.4999999999999998,117,28000000.0,7.019967732884399,7.075,7.05,7.075,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68764641501854
2011,-0.8660254037844384,-0.5000000000000004,94,30000000.0,6.849245014245014,6.728571428571429,6.775,6.728571428571429,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,18.252479111429913
2017,-0.8660254037844384,-0.5000000000000004,101,7000000.0,7.276203703703704,6.85,7.6,6.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.218458601445345
2012,-0.5000000000000004,0.8660254037844384,109,15000000.0,7.110092592592592,6.62,7.6,6.62,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.275473718625772
2018,-0.8660254037844386,0.5000000000000001,136,36000000.0,7.208024691358024,7.6,7.6,7.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.71434568302552
2018,-0.8660254037844386,0.5000000000000001,136,6000000.0,7.450925925925925,7.6,7.6,7.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.023583885514718
2022,-0.5000000000000004,0.8660254037844384,117,35000000.0,7.1205077330077335,7.262499999999999,7.449999999999999,7.262499999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,18.2788188975766
2015,-0.8660254037844386,0.5000000000000001,142,40000000.0,7.190787037037036,7.218181818181819,7.6,7.218181818181819,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.53461477555697
2011,-2.4492935982947064e-16,1.0,120,13000000.0,7.325925925925925,7.55,7.6,7.55,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.68217995210579
2010,0.49999999999999994,0.8660254037844387,110,35000000.0,7.328151260504201,7.17,7.6,7.17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.638002169685638
2010,1.2246467991473532e-16,-1.0,110,35000000.0,7.491666666666666,7.17,7.6,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.638002169685638
2019,-0.8660254037844386,0.5000000000000001,97,6200000.0,6.94335282651072,7.6,6.8625,7.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16.828270326865635
2011,-0.8660254037844384,-0.5000000000000004,105,93000000.0,7.066931216931216,6.8,7.5166666666666675,6.8,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.31801416614871
2010,-1.0,-1.8369701987210297e-16,95,69000000.0,6.97608024691358,6.975,7.033333333333334,6.975,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.405439286274657
2018,1.2246467991473532e-16,-1.0,118,200000000.0,7.324614197530863,7.133333333333333,7.6,7.133333333333333,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20.766683740387766
2019,1.0,6.123233995736766e-17,126,835001.4,7.2188315696649035,7.4,7.6,7.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.294653847828084
2014,-0.4999999999999997,-0.8660254037844388,130,170000000.0,6.984166666666666,7.475,7.273333333333333,7.475,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.9054487766029
2015,-0.5000000000000004,0.8660254037844384,133,37000000.0,7.141176470588235,7.340000000000001,7.35,7.340000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.600514040927244
2015,0.49999999999999994,0.8660254037844387,133,37000000.0,7.541666666666667,7.340000000000001,7.6,7.340000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.600514040927244
2017,-2.4492935982947064e-16,1.0,111,2000000.0,7.5055555555555555,7.6,7.6,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.031141478540903
2017,-1.0,-1.8369701987210297e-16,134,38000000.0,7.084775132275132,7.040000000000001,7.41,7.040000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.809419096353057
2011,1.0,6.123233995736766e-17,100,8000000.0,6.965206552706552,7.066666666666666,7.1,7.066666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.884888559576858
2021,0.8660254037844386,0.5000000000000001,179,3006525.2,7.602777777777778,7.6,7.6,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54390735603139
2018,1.0,6.123233995736766e-17,123,17300000.0,7.1499999999999995,7.6,7.6,7.6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16.692386189290353
2018,-1.0,-1.8369701987210297e-16,102,880000.0,7.245,7.15,7.6,7.15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.967490232556834
2012,-2.4492935982947064e-16,1.0,112,89300000.0,7.403703703703703,7.5,7.6,7.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.353070036493808
2019,0.8660254037844386,0.5000000000000001,113,160000000.0,7.555555555555554,7.6,7.6,7.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.952654891432207
2010,-2.4492935982947064e-16,1.0,94,23000000.0,7.632142857142855,7.65,7.6,7.65,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.11464060072414
2013,-2.4492935982947064e-16,1.0,98,12000000.0,7.300092592592593,7.6,7.6,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.873767191421855
2019,0.49999999999999994,0.8660254037844387,137,25000000.0,7.33462962962963,7.366666666666667,7.6,7.366666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17.604369754939444
2017,-1.0,-1.8369701987210297e-16,104,26225303.8,7.509444444444444,7.05,7.6,7.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.548479818662525
2015,1.2246467991473532e-16,-1.0,138,25771333.2,7.475925925925925,7.6,7.6,7.6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,14.60458559586505
2014,1.2246467991473532e-16,-1.0,140,25000000.0,7.277777777777778,7.6,7.6,7.6,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,16.093230933496642
2022,-1.0,-1.8369701987210297e-16,140,5377753.2,7.613888888888888,7.6,7.6,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.73998537910137
2019,-0.8660254037844386,0.5000000000000001,135,9919000.0,7.580555555555555,7.6,7.6,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.104482040987904
2019,-2.4492935982947064e-16,1.0,125,515001.4,7.548611111111111,7.6,7.6,7.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.226210613910068
2017,-0.5000000000000004,0.8660254037844384,96,52406.0,7.599999999999999,0.0,7.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.925956300890796
2021,-2.4492935982947064e-16,1.0,179,167200000.0,7.599999999999999,7.6,7.6,7.6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.384743014710867
2019,-2.4492935982947064e-16,1.0,104,65000000.0,7.151448719218327,7.6,7.55,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.76766065875423
2019,1.2246467991473532e-16,-1.0,104,65000000.0,7.366234567901234,7.6,7.55,7.6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,19.76766065875423
2022,-1.0,-1.8369701987210297e-16,167,107000000.0,7.619444444444444,7.6,7.6,7.6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.994941741649964
2017,0.49999999999999994,-0.8660254037844387,130,1839169.0,7.330555555555557,7.6,7.6,7.6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17.35446480967801
2011,-2.4492935982947064e-16,1.0,137,25500000.0,7.422222222222222,7.6,7.6,7.6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.975805055900667
2015,1.0,6.123233995736766e-17,119,27610000.0,7.604166666666667,7.449999999999999,7.6,7.449999999999999,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,17.35024118857107
2014,-2.4492935982947064e-16,1.0,112,903852.0,7.579761904761904,7.6,7.6,7.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.32697648082463
2023,-1.0,-1.8369701987210297e-16,123,20000000.0,7.096296296296296,7.054545454545454,7.5,7.054545454545454,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,17.562784279220725
2022,0.49999999999999994,0.8660254037844387,126,50000000.0,6.912037037037036,7.1,6.875,7.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.56848862118632
2013,-0.4999999999999997,-0.8660254037844388,112,20000000.0,6.7817460317460325,6.885714285714286,6.775,6.885714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.037444785832072
2020,-2.4492935982947064e-16,1.0,113,10586861.8,6.689861111111111,7.5,6.475,7.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.35898647178042
2022,0.49999999999999994,0.8660254037844387,151,40000000.0,7.288888888888888,7.218181818181819,7.5,7.218181818181819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.661065078945533
2010,-0.8660254037844384,-0.5000000000000004,112,85000000.0,7.156944444444444,7.25,7.5,7.25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.97867577581847
2021,0.49999999999999994,0.8660254037844387,92,147400000.0,6.886672278338946,7.5,7.225,7.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0446081117892
2017,-2.4492935982947064e-16,1.0,105,84000000.0,7.169404125286479,7.5,7.5,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.67410046770078
2018,0.49999999999999994,-0.8660254037844387,90,17000000.0,7.366071428571429,7.35,7.425,7.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.4553195656286
2012,-2.4492935982947064e-16,1.0,158,65000000.0,7.151448719218327,7.525,7.55,7.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.3053620758829
2012,1.2246467991473532e-16,-1.0,158,65000000.0,7.366234567901234,7.525,7.55,7.525,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,19.3053620758829
2013,-0.5000000000000004,0.8660254037844384,146,130000000.0,6.687916666666666,6.779999999999999,6.908333333333333,6.779999999999999,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.041594135924328
2012,0.49999999999999994,0.8660254037844387,114,40000000.0,7.166931216931216,7.0,7.5,7.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18.355571045359362
