,Movie Name,Year of Release,mes_sin,mes_cos,Run Time in minutes,budget_x,orig_lang,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,receita_corrigida,log_receita,lucro,categoria_lucro
3263,Spencer,2021,0.49999999999999994,0.8660254037844387,117,18000000.0, English,6.47219298245614,6.65,6.6,6.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000.0,16.454567887579532,-4000000.0,Prejuízo
3265,Overlord,2018,-2.4492935982947064e-16,1.0,110,38000000.0, English,6.516607142857142,6.2,6.6,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32922847.899159666,17.309677439726403,990074.7899159665,Lucro baixo
3267,Forever My Girl,2018,0.49999999999999994,0.8660254037844387,108,3500000.0, English,6.545092592592592,6.6,6.6,6.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13761400.0,16.437378129479928,10820223.529411765,Lucro médio
3268,Whitney Houston: I Wanna Dance with Somebody,2022,-2.4492935982947064e-16,1.0,144,50000000.0, English,6.5427777777777765,6.65,6.6,6.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,43617021.27659575,17.59095802838667,-9574468.085106384,Prejuízo
3270,Maleficent: Mistress of Evil,2019,-0.8660254037844386,0.5000000000000001,119,185000000.0, English,6.5035052910052915,6.6,6.6,6.6,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,429106453.50877196,19.877215589486905,266825751.75438598,Lucro alto
3273,RED 2,2013,-0.8660254037844385,-0.5000000000000004,116,84000000.0, English,6.699667616334283,6.25,6.637499999999999,6.25,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,82752839.18128656,18.231368881980735,33630032.16374269,Lucro médio
3274,Cherry,2021,1.0,6.123233995736766e-17,142,40000000.0, English,6.446296296296296,7.583333333333333,6.583333333333333,7.583333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-inf,-40000000.0,Prejuízo
3278,The Heat,2013,-0.4999999999999997,-0.8660254037844388,117,43000000.0, English,6.36651455026455,6.6000000000000005,6.6,6.6000000000000005,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,134343727.4853801,18.71591220407118,109197528.65497077,Lucro alto
3279,Inherent Vice,2014,1.0,6.123233995736766e-17,148,20000000.0, English,6.557235449735448,7.06,6.6,7.06,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9158071.428571427,16.030146171750705,-3264288.8198757763,Prejuízo
3280,Joy,2015,-2.4492935982947064e-16,1.0,124,60000000.0, English,6.491172839506173,7.08,6.6,7.08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69747626.89655173,18.060393955098448,28368316.55172414,Lucro médio
3285,Borat Subsequent Moviefilm,2020,-0.8660254037844386,0.5000000000000001,95,100000000.0, English,6.599999999999999,6.6,6.6,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,226024835.7798165,19.23615544402983,134281716.51376146,Lucro alto
3292,Edge of Darkness,2010,0.49999999999999994,0.8660254037844387,117,60000000.0, English,6.555396825396825,6.18,6.6,6.18,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40794313.300492615,17.524053249770223,11237663.054187194,Lucro médio
3293,Run All Night,2015,1.0,6.123233995736766e-17,114,50000000.0, English,6.48795821462488,6.575,6.6,6.575,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49352857.93103448,17.714506233636758,14870099.310344828,Lucro médio
3298,Hotel Transylvania 2,2015,-0.5000000000000004,0.8660254037844384,89,80000000.0, English,6.381327160493828,6.633333333333333,6.4624999999999995,6.633333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,323964056.55172414,19.596143131033934,268791642.7586207,Lucro alto
3299,The Informer,2019,-0.4999999999999997,-0.8660254037844388,113,60000000.0, English,6.374871794871795,6.55,6.503846153846153,6.55,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2075502.6315789477,14.545713914399721,-50556076.315789476,Prejuízo
3300,The Girl with All the Gifts,2016,1.2246467991473532e-16,-1.0,111,5005600.0, English,6.597222222222222,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,131830672.97709922,18.697028876606954,128009604.27480915,Lucro alto
3304,Puss in Boots,2011,-0.8660254037844386,0.5000000000000001,90,130000000.0, English,6.517592592592592,6.6,6.6,6.6,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,289055977.6041667,19.482130921452484,221347644.27083334,Lucro alto
3305,Spirited,2022,-0.5000000000000004,0.8660254037844384,127,75000000.0, English,6.43610347985348,6.316666666666666,6.6,6.316666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,438850810.6382979,19.89967007418834,359063576.5957447,Lucro alto
3307,Adrift,2018,1.2246467991473532e-16,-1.0,96,35000000.0, English,6.52361111111111,6.4799999999999995,6.6,6.4799999999999995,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,48653101.68067227,17.700226119562426,19241336.974789917,Lucro médio
3309,Going in Style,2017,1.2246467991473532e-16,-1.0,96,24000000.0, English,6.568425925925926,6.6,6.6,6.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,65701157.72357724,18.000627104663014,46188962.601626016,Lucro médio
3310,Last Vegas,2013,0.49999999999999994,0.8660254037844387,105,28000000.0, English,6.520205026455026,6.099999999999999,6.6,6.099999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66031676.60818714,18.0056451334611,49657407.602339186,Lucro médio
3311,Hunger,2023,0.8660254037844387,-0.4999999999999998,146,69800000.0, Thai,6.72142857142857,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,487163876.2222222,20.00411112592594,409608320.6666667,Lucro alto
3312,Alpha,2018,-1.0,-1.8369701987210297e-16,96,51000000.0, English,6.577222222222222,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83718380.67226891,18.242969113169977,40861237.815126054,Lucro médio
3313,Malcolm & Marie,2021,0.8660254037844386,0.5000000000000001,106,2500000.0, English,6.761607142857143,6.3,6.6625,6.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-inf,-2500000.0,Prejuízo
3316,The Miseducation of Cameron Post,2018,-0.8660254037844385,-0.5000000000000004,91,900000.0, English,6.429351851851852,6.6,6.55,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697373.1092436975,14.344592384070847,941070.5882352942,Lucro baixo
3317,Max,2015,1.2246467991473532e-16,-1.0,111,20000000.0, English,6.520833333333332,6.55,6.6,6.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30109073.79310345,17.22033713921108,16315970.344827587,Lucro médio
3327,All the Bright Places,2020,0.8660254037844386,0.5000000000000001,107,68580000.0, English,6.597275132275133,6.6,6.6,6.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430505093.5779816,19.880469713534378,367587662.3853211,Lucro alto
3329,Kill Boksoon,2023,1.0,6.123233995736766e-17,137,119100000.0, Korean,6.616666666666666,6.6,6.6,6.6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,848121163.3333333,20.558534064838927,715787830.0,Lucro alto
3332,Diary of a Wimpy Kid: Rodrick Rules,2011,-2.4492935982947064e-16,1.0,99,18000000.0, English,6.3892592592592585,6.5,6.4,6.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38382913.54166667,17.463122958681513,29007913.541666668,Lucro médio
3333,Diary of a Wimpy Kid: Rodrick Rules,2011,0.8660254037844387,-0.4999999999999998,99,18000000.0, English,6.49537037037037,6.5,6.425,6.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38382913.54166667,17.463122958681513,29007913.541666668,Lucro médio
3335,Penguins of Madagascar,2014,-2.4492935982947064e-16,1.0,92,132000000.0, English,6.5842796092796085,6.6499999999999995,6.6,6.6499999999999995,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,227914615.5279503,19.244481623480123,145927037.88819876,Lucro alto
3336,21 Bridges,2019,-0.8660254037844386,0.5000000000000001,99,33000000.0, English,6.641286375661375,6.6,6.6,6.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37418974.56140351,17.437688474944718,8471606.140350878,Lucro médio
3338,The Wave,2015,-0.8660254037844385,-0.5000000000000004,105,5904067.0, Norwegian,6.533333333333333,6.22,6.6,6.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8948374.48275862,16.006982451717615,4876604.137931035,Lucro baixo
3339,The Wave,2015,1.0,6.123233995736766e-17,105,7500000.0, German,6.596296296296296,6.22,6.6,6.22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13103448.27586207,16.38838598069823,7931034.482758621,Lucro médio
3344,Midnight Sun,2018,1.0,6.123233995736766e-17,91,2800000.0, English,6.5324074074074066,6.266666666666667,6.6,6.266666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22649166.38655462,16.935633605090405,20296225.210084036,Lucro médio
3345,Epic,2013,1.2246467991473532e-16,-1.0,102,100000000.0, English,6.505689911939911,6.15,6.6,6.15,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,153680959.6491228,18.8503893208684,95201427.48538011,Lucro alto
3347,The Wedding Ringer,2015,0.8660254037844386,0.5000000000000001,101,23000000.0, English,6.486111111111111,6.15,6.6,6.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55290755.862068966,17.82811628908464,39428686.89655173,Lucro médio
3350,Happiest Season,2020,-0.5000000000000004,0.8660254037844384,102,3390460.0, English,6.371547619047618,6.6,6.4875,6.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1286196.3302752292,14.06719983952631,-1824317.4311926605,Prejuízo
3352,Midnight Special,2016,0.8660254037844387,-0.4999999999999998,112,18000000.0, English,6.510582010582009,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5862786.259541985,15.58413551946432,-7877671.755725191,Prejuízo
3353,"Men, Women & Children",2014,-2.4492935982947064e-16,1.0,119,37595000.0, English,6.535044091710757,6.6,6.6,6.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286436.0248447205,12.565270491230697,-23064495.65217391,Prejuízo
3355,Respect,2021,-0.8660254037844385,-0.5000000000000004,145,54200004.0, English,6.496666666666666,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31217372.0,17.256485292698756,-22982632.0,Prejuízo
3356,Fatherhood,2021,1.2246467991473532e-16,-1.0,109,138000000.0, English,6.320365560365561,6.05,6.35,6.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,263222986.6,19.38851208870833,125222986.6,Lucro alto
3358,Café Society,2016,-0.8660254037844386,0.5000000000000001,96,30000000.0, English,6.648533950617284,6.728571428571429,6.6,6.728571428571429,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33853658.01526717,17.337557616927548,10952894.656488549,Lucro médio
3359,Thoroughbreds,2017,-0.4999999999999997,-0.8660254037844388,92,5000000.0, English,6.702314814814814,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2824569.918699187,14.853866669804386,-1240470.731707317,Prejuízo
3364,Peter Rabbit,2018,0.8660254037844386,0.5000000000000001,95,50000000.0, English,6.666530501089324,6.1499999999999995,6.6,6.1499999999999995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,291367539.49579835,19.49009605051637,249350732.77310926,Lucro alto
3367,Man on a Ledge,2012,0.8660254037844386,0.5000000000000001,102,42000000.0, English,6.4275925925925925,6.6,6.6,6.6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27415160.220994473,17.126606711085334,4210740.3314917125,Lucro baixo
3368,The Red Sea Diving Resort,2019,-0.4999999999999997,-0.8660254037844388,129,116600000.0, English,6.502314814814814,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,527008992.2807018,20.0827281695113,424728290.52631587,Lucro alto
3369,Hands of Stone,2016,-0.8660254037844385,-0.5000000000000004,111,20000000.0, English,6.365833333333334,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841202.290076336,15.161295971933514,-11425973.282442749,Prejuízo
3370,The Homesman,2014,-0.5000000000000004,0.8660254037844384,122,16000000.0, English,6.570961538461538,6.6,6.6,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5104081.366459627,15.445551045584168,-4833806.832298136,Prejuízo
3371,Irrational Man,2015,-0.4999999999999997,-0.8660254037844388,95,11000000.0, English,6.628703703703703,6.728571428571429,6.6,6.728571428571429,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18890402.75862069,16.75416456051142,11304195.862068966,Lucro médio
3375,The Book of Henry,2017,-0.5000000000000004,0.8660254037844384,105,10000000.0, English,6.628174603174603,6.366666666666667,6.6,6.366666666666667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3900686.9918699185,15.176663247348493,-4229394.308943089,Prejuízo
3379,The One and Only Ivan,2020,-0.8660254037844385,-0.5000000000000004,95,122200000.0, English,6.593452380952381,7.0,6.6,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,521278858.1651375,20.071795692931143,409168766.4220183,Lucro alto
3381,Thank You for Your Service,2017,-0.8660254037844386,0.5000000000000001,109,20000000.0, English,6.554682539682539,6.6,6.6,6.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8118143.089430895,15.909612002418163,-8142019.512195122,Prejuízo
3382,The Aeronauts,2019,-2.4492935982947064e-16,1.0,100,80000000.0, English,6.623379629629629,6.6,6.6,6.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5814667.543859649,15.57589417013536,-64360771.05263159,Prejuízo
3386,The Odd Life of Timothy Green,2012,-0.8660254037844386,0.5000000000000001,105,40000000.0, English,6.57537037037037,6.6,6.6,6.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30524397.23756906,17.234036831249092,8424949.723756906,Lucro médio
3394,The Villainess,2017,1.2246467991473532e-16,-1.0,124,125000.0, Korean,6.611111111111111,6.6,6.6,6.6,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7103624.390243903,15.77611568926137,7001998.37398374,Lucro médio
3400,Smallfoot,2018,-1.0,-1.8369701987210297e-16,96,80000000.0, English,6.489889431556097,6.6,6.6,6.6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,180037138.6554622,19.00867371343591,112810247.89915967,Lucro alto
3401,I Used to Be Famous,2022,-1.0,-1.8369701987210297e-16,104,160400000.0, English,6.5152314814814805,6.6,6.6,6.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,706855799.3617021,20.376337241759046,536217501.4893617,Lucro alto
3405,Next Gen,2018,-1.0,-1.8369701987210297e-16,106,22000000.0, English,6.535648148148147,6.6,6.6,6.6,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,238503825.04201683,19.289895906076083,220016430.08403364,Lucro alto
3410,Ronal the Barbarian,2011,-1.0,-1.8369701987210297e-16,89,2485518.0, Danish,6.613888888888888,6.599999999999999,6.6,6.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1251775.5208333335,14.04007351810765,-42765.10416666667,Prejuízo
3414,22 Bullets,2010,1.0,6.123233995736766e-17,117,24000000.0, French,6.652777777777776,6.6,6.6,6.6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,121739843.15270936,18.617396892649968,109917183.0541872,Lucro alto
3418,Paper Lives,2021,1.0,6.123233995736766e-17,96,174400000.0, Turkish,6.529999999999999,7.45,6.6,7.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895189907.0,20.612546440322916,720789907.0,Lucro alto
3419,Howl,2010,-0.8660254037844386,0.5000000000000001,84,49200000.0, English,6.109047619047619,6.4,6.05,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,210494790.93596062,19.164971464633062,186258337.73399016,Lucro alto
3424,Eva,2011,-2.4492935982947064e-16,1.0,94,91000000.0, Tagalog,6.577116402116401,6.6,6.6,6.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,264121669.47916666,19.39192042418225,216725836.14583334,Lucro alto
3425,Murder on the Orient Express,2017,-0.5000000000000004,0.8660254037844384,114,55000000.0, English,6.593771043771044,6.753333333333333,6.5,6.753333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285989550.4065041,19.471465831076436,241274103.25203252,Lucro alto
3426,Murder on the Orient Express,2017,-0.5000000000000004,0.8660254037844384,114,55000000.0, English,6.491666666666666,6.753333333333333,6.5,6.753333333333333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,285989550.4065041,19.471465831076436,241274103.25203252,Lucro alto
3427,Scream VI,2023,1.0,6.123233995736766e-17,122,35000000.0, English,6.446898395721925,6.366666666666667,6.5,6.366666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,185859054.44444445,19.040499172619235,146970165.55555555,Lucro alto
3428,Joy Ride,2023,-0.8660254037844386,0.5000000000000001,95,23000000.0, English,6.485964912280701,6.5,6.5,6.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24672100.0,17.02118360851467,-883455.5555555555,Prejuízo
3429,Smile,2022,-1.0,-1.8369701987210297e-16,115,17000000.0, English,6.467314814814815,6.5,6.5,6.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,229840142.5531915,19.252894592863065,211755036.17021278,Lucro alto
3430,Smile,2022,-0.4999999999999997,-0.8660254037844388,115,17000000.0, English,6.447348484848486,6.5,6.5,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,229840142.5531915,19.252894592863065,211755036.17021278,Lucro alto
3431,Gerald's Game,2017,-1.0,-1.8369701987210297e-16,103,79000000.0, English,6.298569023569024,6.55,6.475,6.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,270128213.98373985,19.414407270855627,205900571.70731705,Lucro alto
3434,The Gray Man,2022,-0.4999999999999997,-0.8660254037844388,122,200000000.0, English,6.456450617283951,7.583333333333333,6.5,7.583333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,479976.5957446809,13.081492622830073,-212285980.85106385,Prejuízo
3436,Evil Dead,2013,0.49999999999999994,-0.8660254037844387,91,17000000.0, English,6.396723646723647,6.566666666666666,6.5,6.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57900611.11111111,17.87423849708357,47959090.64327485,Lucro médio
3437,Pirates of the Caribbean: Dead Men Tell No Tales,2017,0.49999999999999994,-0.8660254037844387,129,230000000.0, English,6.566178451178451,6.699999999999999,6.5,6.699999999999999,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,646229100.8130082,20.286664644096497,459237230.8943089,Lucro alto
3438,It Chapter Two,2019,-1.0,-1.8369701987210297e-16,169,79000000.0, English,6.6194444444444445,6.8,6.625,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,415019758.77192986,19.843836688560206,345721513.1578948,Lucro alto
3440,The Hunt,2020,0.8660254037844387,-0.4999999999999998,90,18200000.0, English,6.866011904761907,6.5,7.0875,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11377044.954128439,16.247108282830602,-5320202.752293577,Prejuízo
3441,The Hunt,2020,0.49999999999999994,-0.8660254037844387,90,18200000.0, Danish,7.1903703703703705,6.5,7.4,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11377044.954128439,16.247108282830602,-5320202.752293577,Prejuízo
3443,Plane,2023,0.49999999999999994,0.8660254037844387,107,25000000.0, English,6.389197530864198,6.366666666666667,6.5,6.366666666666667,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,56666666.666666664,17.852696706346425,28888888.888888888,Lucro médio
3447,Batman v Superman: Dawn of Justice,2016,1.0,6.123233995736766e-17,151,263000000.0, English,6.678585434173669,6.614285714285714,6.6466666666666665,6.614285714285714,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,665950451.1450381,20.316725828056896,465187092.3664122,Lucro alto
3449,Halloween,2018,1.2246467991473532e-16,-1.0,106,15000000.0, English,6.391262626262626,6.325,6.5,6.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65138152.10084034,17.992020989292698,52533110.084033616,Lucro médio
3450,Halloween,2018,1.2246467991473532e-16,-1.0,106,10000000.0, English,6.391262626262626,6.325,6.5,6.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,214635368.90756303,19.184451187756643,206232007.5630252,Lucro alto
3451,Halloween,2018,1.2246467991473532e-16,-1.0,106,325000.0, English,6.391262626262626,6.325,6.5,6.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59053781.51260504,17.89395913772073,58780672.26890757,Lucro médio
3452,Halloween,2018,-0.8660254037844386,0.5000000000000001,106,15000000.0, English,6.288800104216771,6.325,6.261363636363637,6.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65138152.10084034,17.992020989292698,52533110.084033616,Lucro médio
3453,Halloween,2018,-0.8660254037844386,0.5000000000000001,106,10000000.0, English,6.288800104216771,6.325,6.261363636363637,6.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,214635368.90756303,19.184451187756643,206232007.5630252,Lucro alto
3454,Halloween,2018,-0.8660254037844386,0.5000000000000001,106,325000.0, English,6.288800104216771,6.325,6.261363636363637,6.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59053781.51260504,17.89395913772073,58780672.26890757,Lucro médio
3455,Halloween,2018,-0.5000000000000004,0.8660254037844384,106,15000000.0, English,6.348681552365763,6.325,6.5,6.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65138152.10084034,17.992020989292698,52533110.084033616,Lucro médio
3456,Halloween,2018,-0.5000000000000004,0.8660254037844384,106,10000000.0, English,6.348681552365763,6.325,6.5,6.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214635368.90756303,19.184451187756643,206232007.5630252,Lucro alto
3457,Halloween,2018,-0.5000000000000004,0.8660254037844384,106,325000.0, English,6.348681552365763,6.325,6.5,6.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59053781.51260504,17.89395913772073,58780672.26890757,Lucro médio
3463,Fast & Furious Presents: Hobbs & Shaw,2019,-0.8660254037844385,-0.5000000000000004,137,200000000.0, English,6.430370022277916,7.025,6.5,7.025,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,667309584.2105263,20.318764640441945,491870987.7192983,Lucro alto
3464,Sin City: A Dame to Kill For,2014,-1.0,-1.8369701987210297e-16,102,65000000.0, English,6.420679012345679,6.2375,6.5,6.2375,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25248970.186335403,17.044295928154337,-15123700.621118011,Prejuízo
3465,Sonic the Hedgehog 2,2022,1.0,6.123233995736766e-17,122,90000000.0, English,6.446527777777778,6.5,6.5,6.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,431299487.2340426,19.882313272732695,335554806.38297874,Lucro alto
3466,Annabelle: Creation,2017,-0.8660254037844385,-0.5000000000000004,109,15000000.0, English,6.4125000000000005,6.45,6.4833333333333325,6.45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,248280378.0487805,19.330069222179667,236085256.09756097,Lucro alto
3467,Spontaneous,2020,-2.4492935982947064e-16,1.0,101,82940000.0, English,6.406481481481482,6.5,6.5,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,477810233.0275229,19.98472420959509,401718489.9082568,Lucro alto
3479,See How They Run,2022,-1.0,-1.8369701987210297e-16,98,40000000.0, English,6.51984126984127,6.5,6.5,6.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23320798.936170213,16.964856178558268,-19232392.55319149,Prejuízo
3480,Sonic the Hedgehog,2020,0.8660254037844386,0.5000000000000001,99,85000000.0, English,6.40925925925926,6.5,6.5,6.5,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,293317140.36697245,19.496764971950245,215335488.99082568,Lucro alto
3481,Don Jon,2013,-1.0,-1.8369701987210297e-16,90,5500000.0, English,6.537916666666666,6.5,6.5,6.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24133671.92982456,16.999118598830762,20917297.660818715,Lucro médio
