ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,categoria_lucro
2014,0.49999999999999994,-0.8660254037844387,111,23622012.8,7.181481481481482,7.0,7.2,7.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2010,-1.0,-1.8369701987210297e-16,122,4000000.0,7.080833333333334,7.2,7.2,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lucro médio
2023,-0.4999999999999997,-0.8660254037844388,114,175000000.0,6.887234623015873,7.542857142857143,7.1,7.542857142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2023,0.49999999999999994,0.8660254037844387,114,12001040.0,0.0,7.542857142857143,0.0,7.542857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2023,-1.0,-1.8369701987210297e-16,109,205000000.0,6.980833333333334,6.627272727272728,7.1,6.627272727272728,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2022,0.49999999999999994,0.8660254037844387,189,110000000.0,7.030277777777777,7.725,7.1,7.725,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2023,0.8660254037844387,-0.4999999999999998,92,100000000.0,6.80824074074074,7.1,7.1,7.1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Lucro alto
2019,-0.8660254037844384,-0.5000000000000004,148,9000000.0,6.799179894179893,7.066666666666666,6.976785714285715,7.066666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro médio
2022,-0.8660254037844384,-0.5000000000000004,100,65000000.0,7.016111111111111,7.12,7.1,7.12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Prejuízo
2022,-1.0,-1.8369701987210297e-16,100,65000000.0,6.71761063011063,7.12,7.05,7.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2022,-1.0,-1.8369701987210297e-16,100,65000000.0,7.004999999999999,7.12,7.1,7.12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Prejuízo
2022,-0.8660254037844386,0.5000000000000001,100,65000000.0,6.917592592592592,7.12,7.1,7.12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Prejuízo
2021,0.49999999999999994,0.8660254037844387,124,75000000.0,6.858888888888889,6.6,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Lucro alto
2021,-1.0,-1.8369701987210297e-16,115,110000000.0,6.865626888543555,6.68,7.1,6.68,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Lucro alto
2015,-0.8660254037844386,0.5000000000000001,132,2000000.0,6.837593984962405,7.033333333333334,7.1,7.033333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Prejuízo
2016,-0.5000000000000004,0.8660254037844384,108,75000000.0,6.893763057929724,7.2,7.1,7.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Lucro alto
2016,-0.5000000000000004,0.8660254037844384,108,84000.0,6.893763057929724,7.2,7.1,7.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Prejuízo
2013,1.2246467991473532e-16,-1.0,126,40000000.0,6.799272486772486,7.633333333333333,7.05,7.633333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lucro médio
2012,-2.4492935982947064e-16,1.0,112,17000000.0,6.3872685185185185,6.166666666666667,6.416666666666667,6.166666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Lucro médio
2010,1.0,6.123233995736766e-17,113,16000000.0,6.849305555555555,7.1,7.1,7.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2012,-0.8660254037844386,0.5000000000000001,95,45000000.0,6.855895061728393,7.1,7.1,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Prejuízo
2017,1.2246467991473532e-16,-1.0,129,160000000.0,6.79111111111111,6.7250000000000005,6.75,6.7250000000000005,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Lucro alto
2017,1.2246467991473532e-16,-1.0,129,20000000.0,6.79111111111111,6.7250000000000005,6.75,6.7250000000000005,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Lucro alto
2017,1.0,6.123233995736766e-17,129,160000000.0,6.675603886853887,6.7250000000000005,6.75,6.7250000000000005,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Lucro alto
2017,1.0,6.123233995736766e-17,129,20000000.0,6.675603886853887,6.7250000000000005,6.75,6.7250000000000005,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Lucro alto
2017,0.8660254037844386,0.5000000000000001,129,160000000.0,6.679843304843305,6.7250000000000005,6.75,6.7250000000000005,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Lucro alto
2017,0.8660254037844386,0.5000000000000001,129,20000000.0,6.679843304843305,6.7250000000000005,6.75,6.7250000000000005,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Lucro alto
2017,0.49999999999999994,0.8660254037844387,129,160000000.0,6.720032051282051,6.7250000000000005,6.75,6.7250000000000005,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Lucro alto
2017,0.49999999999999994,0.8660254037844387,129,20000000.0,6.720032051282051,6.7250000000000005,6.75,6.7250000000000005,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Lucro alto
2021,-2.4492935982947064e-16,1.0,133,40000000.0,6.813858024691358,7.06,7.1,7.06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2015,-1.0,-1.8369701987210297e-16,121,40000000.0,6.517023809523809,7.1,6.333333333333334,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2021,-2.4492935982947064e-16,1.0,107,25000000.0,6.855263157894737,7.4799999999999995,7.1,7.4799999999999995,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,1.2246467991473532e-16,-1.0,143,225000000.0,6.682002541757444,6.614285714285714,6.691666666666666,6.614285714285714,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lucro alto
2015,-0.8660254037844386,0.5000000000000001,119,4500000.0,6.82361111111111,7.2,7.1,7.2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2020,-1.0,-1.8369701987210297e-16,138,138900000.0,6.874629629629628,7.0,7.1,7.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2021,0.8660254037844387,-0.4999999999999998,119,40000000.0,6.6799918040049615,7.054545454545454,6.832236842105264,7.054545454545454,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2019,-0.4999999999999997,-0.8660254037844388,102,6000000.0,6.77687969924812,6.699999999999999,7.0,6.699999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2015,0.8660254037844387,-0.4999999999999998,137,190000000.0,6.50149935022742,6.885714285714286,6.522222222222222,6.885714285714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2023,0.8660254037844386,0.5000000000000001,111,1000000.0,6.952777777777777,7.1,7.1,7.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2017,-0.8660254037844384,-0.5000000000000004,115,50000000.0,6.855416666666667,6.5,7.1,6.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Lucro médio
2019,1.0,6.123233995736766e-17,127,19000000.0,6.935185185185185,7.1,7.1,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2012,-0.5000000000000004,0.8660254037844384,138,37500000.0,6.915841750841751,7.06,7.1,7.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2012,0.49999999999999994,-0.8660254037844387,138,37500000.0,7.029411764705881,7.06,7.1,7.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2020,0.8660254037844386,0.5000000000000001,124,7000000.0,6.932314814814814,6.8999999999999995,7.1,6.8999999999999995,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Lucro alto
2023,0.8660254037844387,-0.4999999999999998,120,15000000.0,6.929722222222221,7.1,7.1,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2016,-0.8660254037844384,-0.5000000000000004,114,50000000.0,6.887839506172838,6.859999999999999,7.1,6.859999999999999,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2011,-1.0,-1.8369701987210297e-16,135,9400000.0,6.530346119929453,6.833333333333333,6.457142857142857,6.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lucro baixo
2018,-0.8660254037844386,0.5000000000000001,141,32000000.0,6.90854192104192,7.05,7.1,7.05,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2018,1.2246467991473532e-16,-1.0,122,35000000.0,6.9709104938271595,7.1,7.1,7.1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2011,-1.0,-1.8369701987210297e-16,127,110000000.0,6.876209716209716,6.68,7.1,6.68,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lucro médio
2012,1.2246467991473532e-16,-1.0,93,185000000.0,7.051058201058201,7.099999999999999,7.1,7.1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Lucro alto
2016,1.2246467991473532e-16,-1.0,88,9900000.0,6.718783068783068,6.566666666666666,6.785714285714286,6.566666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2022,-1.0,-1.8369701987210297e-16,105,90000000.0,6.768781897926633,7.1,6.949999999999999,7.1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Lucro alto
2020,0.49999999999999994,-0.8660254037844387,112,12800000.0,6.66117724867725,7.1,6.9,7.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2020,-0.5000000000000004,0.8660254037844384,112,12800000.0,6.927314814814816,7.1,6.9,7.1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro médio
2022,-0.8660254037844386,0.5000000000000001,115,13000000.0,6.856018518518518,7.1,7.1,7.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2011,1.0,6.123233995736766e-17,107,3400000.0,6.858888888888888,6.875,7.1,6.875,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2012,-0.5000000000000004,0.8660254037844384,110,13500000.0,6.720277777777778,7.633333333333333,7.012499999999999,7.633333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2016,-0.5000000000000004,0.8660254037844384,124,106000000.0,6.890382996632996,5.51875,7.1,5.51875,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2021,-2.4492935982947064e-16,1.0,112,902001.4,6.924814814814814,6.824999999999999,7.1,6.824999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2014,-0.5000000000000004,0.8660254037844384,102,31011149.2,6.607222222222221,6.6,7.1,6.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2014,0.49999999999999994,0.8660254037844387,115,15000000.0,6.7530639730639725,7.333333333333333,7.1,7.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,-0.8660254037844386,0.5000000000000001,103,15000000.0,6.999550264550264,7.1,7.1,7.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Prejuízo
2015,-1.0,-1.8369701987210297e-16,121,65000000.0,6.885919312169311,6.4799999999999995,7.1,6.4799999999999995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Lucro alto
2021,-0.5000000000000004,0.8660254037844384,112,96260000.0,6.962750974658869,7.1,7.1,7.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2021,-2.4492935982947064e-16,1.0,105,111800000.0,6.951273148148147,7.1,7.1,7.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2016,-0.8660254037844386,0.5000000000000001,107,156000000.0,6.768968762718761,6.666666666666667,7.1,6.666666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2022,1.0,6.123233995736766e-17,119,26848000.0,6.690081369248035,7.1,6.683333333333333,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2017,-1.0,-1.8369701987210297e-16,127,9000000.0,6.778637566137566,7.366666666666667,7.1,7.366666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,-0.8660254037844386,0.5000000000000001,116,20000000.0,6.743253968253968,7.475,6.769047619047619,7.475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro baixo
2017,-0.5000000000000004,0.8660254037844384,132,4000000.0,6.825694444444444,7.033333333333334,6.933333333333334,7.033333333333334,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2015,-2.4492935982947064e-16,1.0,119,15000000.0,6.9442791005291,7.525,7.1,7.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2018,0.8660254037844386,0.5000000000000001,120,20000000.0,6.945132275132275,7.1,7.1,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lucro médio
2011,-2.4492935982947064e-16,1.0,124,50000000.0,6.8637037037037025,6.25,7.1,6.25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2019,0.8660254037844386,0.5000000000000001,108,11000000.0,6.84099009096816,7.1,7.1,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2020,1.2246467991473532e-16,-1.0,124,14000000.0,6.937037037037037,6.5,7.1,6.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Lucro alto
2020,1.2246467991473532e-16,-1.0,136,78700000.0,6.776666666666667,6.5,7.1,6.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2022,-0.8660254037844384,-0.5000000000000004,100,43602530.2,7.216666666666665,7.1,7.1,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Lucro médio
2013,1.2246467991473532e-16,-1.0,85,2000000.0,6.891481481481481,5.74,7.1,5.74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro baixo
2016,1.0,6.123233995736766e-17,95,140000000.0,6.708535052910053,6.775,6.961458333333333,6.775,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Lucro alto
2018,-2.4492935982947064e-16,1.0,130,50000000.0,6.938227513227513,6.6,7.0249999999999995,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2013,-2.4492935982947064e-16,1.0,95,2500000.0,6.972533670033669,6.199999999999999,7.1,6.199999999999999,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2021,0.49999999999999994,0.8660254037844387,112,116000000.0,7.061666666666666,7.1,7.1,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lucro alto
2011,-0.5000000000000004,0.8660254037844384,101,23000000.0,6.750617283950616,6.4,7.1,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2017,-0.8660254037844384,-0.5000000000000004,113,3500000.0,6.86845238095238,6.65,7.1,6.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2016,1.2246467991473532e-16,-1.0,109,13000000.0,6.905462962962963,7.1,7.1,7.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2021,0.49999999999999994,0.8660254037844387,121,43602530.2,7.24398148148148,7.449999999999999,7.199999999999999,7.449999999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Lucro médio
2018,-0.8660254037844384,-0.5000000000000004,109,56600000.0,6.764513888888889,7.1,7.1,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2021,0.49999999999999994,-0.8660254037844387,107,4096412.8,6.96111111111111,7.1,7.1,7.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2018,-2.4492935982947064e-16,1.0,90,106000000.0,7.082142857142856,6.1,7.1,6.1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Lucro alto
2011,1.0,6.123233995736766e-17,80,25000000.0,7.014423076923076,7.15,7.1,7.15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2011,0.8660254037844386,0.5000000000000001,103,45000000.0,6.874768518518518,6.45,6.93125,6.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Lucro médio
2017,-2.4492935982947064e-16,1.0,118,669601.4,6.9232539682539675,6.5,7.1,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2015,-0.5000000000000004,0.8660254037844384,123,35000000.0,6.8224259901891475,6.633333333333333,7.1,6.633333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lucro médio
2011,-0.4999999999999997,-0.8660254037844388,63,30000000.0,6.9833333333333325,7.016666666666667,7.1,7.016666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Lucro médio
2017,0.8660254037844387,-0.4999999999999998,116,7048000.0,6.767788461538461,7.199999999999999,6.8625,7.199999999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2010,-0.8660254037844386,0.5000000000000001,101,8000000.0,6.7867724867724855,6.949999999999999,6.891666666666667,6.949999999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2018,0.8660254037844386,0.5000000000000001,119,12000000.0,6.989814814814814,7.25,7.1,7.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2012,0.8660254037844387,-0.4999999999999998,118,16600000.0,6.992962962962961,6.699999999999999,7.1,6.699999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Lucro alto
2021,0.49999999999999994,0.8660254037844387,125,71200000.0,7.038235294117647,6.05,7.1,6.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2013,0.49999999999999994,-0.8660254037844387,95,1500000.0,6.893333333333333,6.9,7.1,6.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2018,0.49999999999999994,-0.8660254037844387,127,54200004.0,6.9338047138047125,6.633333333333333,7.1,6.633333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2017,-0.5000000000000004,0.8660254037844384,107,33400939.2,7.0115740740740735,7.24,7.1,7.24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Prejuízo
2012,-0.8660254037844386,0.5000000000000001,116,20000000.0,6.7958333333333325,6.699999999999999,7.1,6.699999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2013,-1.0,-1.8369701987210297e-16,85,20950000.0,7.116666666666666,7.1,7.1,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Lucro médio
2011,-0.5000000000000004,0.8660254037844384,97,85000000.0,6.860138888888888,7.074999999999999,7.029999999999999,7.074999999999999,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Lucro médio
2016,-1.0,-1.8369701987210297e-16,140,9620000.0,7.216666666666667,7.066666666666666,7.1,7.066666666666666,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2012,0.49999999999999994,0.8660254037844387,104,46670000.0,7.005,7.1,7.1,7.1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2014,-1.0,-1.8369701987210297e-16,128,9500000.0,7.1120370370370365,7.1,7.1,7.1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Lucro médio
2011,0.49999999999999994,-0.8660254037844387,116,164000000.0,7.175000000000001,7.62,7.1,7.62,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Lucro alto
2014,-0.8660254037844386,0.5000000000000001,114,12000000.0,6.94037037037037,7.0,7.1,7.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Prejuízo
2011,-0.8660254037844384,-0.5000000000000004,122,8000000.0,7.130092592592591,7.1,7.1,7.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Lucro médio
2023,1.2246467991473532e-16,-1.0,101,203540000.0,6.897916666666667,6.85,7.0,6.85,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,Prejuízo
2022,1.0,6.123233995736766e-17,103,1000000.0,6.707010582010582,6.359999999999999,7.0,6.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro médio
2021,-0.5000000000000004,0.8660254037844384,116,43000000.0,6.801851851851852,7.25,7.0,7.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2022,-0.8660254037844386,0.5000000000000001,102,4500000.0,6.583968253968254,7.0,6.75,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2017,-0.8660254037844386,0.5000000000000001,113,35000000.0,6.8023544973544965,6.18,7.0,6.18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2015,0.49999999999999994,-0.8660254037844387,120,65000000.0,6.709579442888266,6.6000000000000005,6.925,6.6000000000000005,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2011,1.2246467991473532e-16,-1.0,95,30000000.0,6.8064255189255185,7.05,7.0,7.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Lucro médio
2022,0.8660254037844387,-0.4999999999999998,137,70000000.0,6.7596560846560845,7.2,7.0,7.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Prejuízo
2012,1.2246467991473532e-16,-1.0,124,125000000.0,6.628842592592593,6.753846153846154,6.845000000000001,6.753846153846154,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lucro alto
2013,-0.8660254037844384,-0.5000000000000004,110,37000000.0,6.761507936507936,6.35,7.0,6.35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2017,-0.8660254037844384,-0.5000000000000004,118,29000000.0,6.6686948853615515,6.228571428571429,6.9,6.228571428571429,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2022,0.8660254037844387,-0.4999999999999998,107,30000000.0,6.603759620009621,6.55,6.552083333333333,6.55,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2012,0.49999999999999994,0.8660254037844387,130,60000000.0,6.713644179894179,7.5,6.96875,7.5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2011,0.8660254037844387,-0.4999999999999998,115,150000000.0,6.930281339031339,6.753333333333333,6.975,6.753333333333333,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2017,-0.5000000000000004,0.8660254037844384,121,42608000.0,6.797508818342152,7.2,7.0,7.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2013,1.2246467991473532e-16,-1.0,116,190000000.0,6.843637566137566,7.1,7.0,7.1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Lucro alto
2016,-2.4492935982947064e-16,1.0,116,110000000.0,6.737327802916038,7.333333333333333,7.0,7.333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Lucro alto
2016,0.8660254037844386,0.5000000000000001,116,110000000.0,6.491564916564916,7.333333333333333,6.55,7.333333333333333,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2010,-0.8660254037844386,0.5000000000000001,111,58000000.0,6.693186134852801,6.2,6.8,6.2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,Lucro médio
2019,1.0,6.123233995736766e-17,94,600.0,7.0,7.0,7.0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro alto
2019,0.8660254037844387,-0.4999999999999998,132,85000000.0,6.654243827160495,6.45,6.6,6.45,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Lucro alto
2021,0.49999999999999994,0.8660254037844387,150,60000000.0,6.723665223665225,6.925,6.883333333333333,6.925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2021,1.0,6.123233995736766e-17,96,114200000.0,6.800747863247864,7.0,7.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2012,-1.0,-1.8369701987210297e-16,91,85000000.0,6.5102623456790125,6.633333333333333,6.475,6.633333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Lucro alto
2015,0.49999999999999994,-0.8660254037844387,95,5000000.0,6.450694444444444,6.3,6.35,6.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2022,-2.4492935982947064e-16,1.0,117,25000000.0,7.046296296296297,7.0,7.0,7.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Prejuízo
2020,-0.4999999999999997,-0.8660254037844388,91,50300000.0,6.840277777777778,7.0,7.0,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2013,0.8660254037844387,-0.4999999999999998,124,120000000.0,6.754398148148148,7.040000000000001,7.0,7.040000000000001,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lucro alto
2015,0.49999999999999994,0.8660254037844387,108,10000000.0,6.663995510662178,7.0,6.916666666666666,7.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
